index,AGS
10121,14627200
10122,14627210
10123,14627220
10124,14627230
10125,14627240
10126,14627250
10127,14627260
10128,14627270
10129,14627290
10130,14627310
10131,14627340
10132,14627360
10133,14628010
10134,14628020
10135,14628030
10136,14628040
10137,14628050
10138,14628060
10139,14628070
10140,14628080
10141,14628090
10142,14628100
10143,14628110
10144,14628130
10145,14628140
10146,14628150
10147,14628160
10148,14628170
10149,14628190
10150,14628205
10151,14628210
10152,14628220
10153,14628230
10154,14628240
10155,14628250
10156,14628260
10157,14628270
10158,14628300
10159,14628310
10160,14628320
10161,14628330
10162,14628340
10163,14628360
10164,14628370
10165,14628380
10166,14628390
10167,14628400
10168,14628410
10169,14713000
10170,14729010
10171,14729020
10172,14729030
10173,14729040
10174,14729050
10175,14729060
10176,14729070
10177,14729080
10178,14729100
10179,14729140
10180,14729150
10181,14729160
10182,14729170
10183,14729190
10184,14729220
10185,14729230
10186,14729245
10187,14729250
10188,14729260
10189,14729270
10190,14729290
10191,14729300
10192,14729320
10193,14729330
10194,14729340
10195,14729350
10196,14729360
10197,14729370
10198,14729380
10199,14729400
10200,14729410
10201,14729430
10202,14730010
10203,14730020
10204,14730030
10205,14730045
10206,14730050
10207,14730060
10208,14730070
10209,14730080
10210,14730090
10211,14730100
10212,14730110
10213,14730120
10214,14730140
10215,14730150
10216,14730160
10217,14730170
10218,14730180
10219,14730190
10220,14730200
10221,14730210
10222,14730230
10223,14730250
10224,14730270
10225,14730280
10226,14730300
10227,14730310
10228,14730320
10229,14730330
10230,14730340
10231,14730360
10232,15001000
10233,15002000
10234,15003000
10235,15081026
10236,15081030
10237,15081045
10238,15081095
10239,15081105
10240,15081135
10241,15081225
10242,15081240
10243,15081280
10244,15081290
10245,15081440
10246,15081455
10247,15081545
10248,15082005
10249,15082015
10250,15082180
10251,15082241
10252,15082256
10253,15082301
10254,15082340
10255,15082377
10256,15082430
10257,15082440
10258,15083020
10259,15083025
10260,15083030
10261,15083035
10262,15083040
10263,15083060
10264,15083115
10265,15083120
10266,15083125
10267,15083130
10268,15083190
10269,15083205
10270,15083230
10271,15083245
10272,15083270
10273,15083275
10274,15083298
10275,15083320
10276,15083323
10277,15083355
10278,15083361
10279,15083390
10280,15083411
10281,15083415
10282,15083440
10283,15083485
10284,15083490
10285,15083505
10286,15083515
10287,15083531
10288,15083535
10289,15083557
10290,15083565
10291,15083580
10292,15084012
10293,15084013
10294,15084015
10295,15084025
10296,15084115
10297,15084125
10298,15084130
10299,15084132
10300,15084133
10301,15084135
10302,15084150
10303,15084170
10304,15084207
10305,15084235
10306,15084246
10307,15084250
10308,15084275
10309,15084282
10310,15084285
10311,15084315
10312,15084335
10313,15084341
10314,15084355
10315,15084360
10316,15084375
10317,15084442
10318,15084445
10319,15084470
10320,15084490
10321,15084550
10322,15084560
10323,15084565
10324,15084590
10325,15085040
10326,15085055
10327,15085090
10328,15085110
10329,15085125
10330,15085135
10331,15085140
10332,15085145
10333,15085160
10334,15085185
10335,15085190
10336,15085227
10337,15085228
10338,15085230
10339,15085235
10340,15085285
10341,15085287
10342,15085330
10343,15085365
10344,15085370
10345,15086005
10346,15086015
10347,15086035
10348,15086040
10349,15086055
10350,15086080
10351,15086140
10352,15086145
10353,15087010
10354,15087015
10355,15087031
10356,15087045
10357,15087055
10358,15087070
10359,15087075
10360,15087101
10361,15087125
10362,15087130
10363,15087165
10364,15087205
10365,15087210
10366,15087220
10367,15087250
10368,15087260
10369,15087275
10370,15087370
10371,15087386
10372,15087412
10373,15087440
10374,15087470
10375,15088020
10376,15088025
10377,15088030
10378,15088065
10379,15088100
10380,15088150
10381,15088195
10382,15088205
10383,15088216
10384,15088220
10385,15088235
10386,15088250
10387,15088265
10388,15088295
10389,15088305
10390,15088319
10391,15088330
10392,15088340
10393,15088355
10394,15088365
10395,15089005
10396,15089015
10397,15089026
10398,15089030
10399,15089041
10400,15089042
10401,15089043
10402,15089045
10403,15089055
10404,15089075
10405,15089130
10406,15089165
10407,15089175
10408,15089185
10409,15089195
10410,15089235
10411,15089245
10412,15089305
10413,15089307
10414,15089310
10415,15089365
10416,15090003
10417,15090007
10418,15090008
10419,15090010
10420,15090070
10421,15090135
10422,15090180
10423,15090220
10424,15090225
10425,15090245
10426,15090270
10427,15090285
10428,15090310
10429,15090415
10430,15090435
10431,15090445
10432,15090485
10433,15090500
10434,15090520
10435,15090535
10436,15090546
10437,15090550
10438,15090610
10439,15090631
10440,15090635
10441,15091010
10442,15091020
10443,15091060
10444,15091110
10445,15091145
10446,15091160
10447,15091241
10448,15091375
10449,15091391
10450,16051000
10451,16052000
10452,16053000
10453,16054000
10454,16055000
10455,16056000
10456,16061001
10457,16061002
10458,16061003
10459,16061004
10460,16061007
10461,16061012
10462,16061014
10463,16061015
10464,16061017
10465,16061018
10466,16061019
10467,16061021
10468,16061022
10469,16061023
10470,16061024
10471,16061025
10472,16061026
10473,16061027
10474,16061028
10475,16061031
10476,16061032
10477,16061033
10478,16061034
10479,16061035
10480,16061036
10481,16061037
10482,16061038
10483,16061039
10484,16061041
10485,16061043
10486,16061044
10487,16061045
10488,16061046
10489,16061047
10490,16061048
10491,16061049
10492,16061052
10493,16061054
10494,16061055
10495,16061056
10496,16061057
10497,16061058
10498,16061059
10499,16061061
10500,16061062
10501,16061063
10502,16061065
10503,16061066
10504,16061067
10505,16061068
10506,16061069
10507,16061074
10508,16061075
10509,16061076
10510,16061077
10511,16061078
10512,16061082
10513,16061083
10514,16061084
10515,16061085
10516,16061086
10517,16061087
10518,16061089
10519,16061091
10520,16061094
10521,16061096
10522,16061097
10523,16061098
10524,16061101
10525,16061102
10526,16061103
10527,16061105
10528,16061107
10529,16061111
10530,16061113
10531,16061114
10532,16061115
10533,16061116
10534,16061117
10535,16062002
10536,16062004
10537,16062005
10538,16062006
10539,16062007
10540,16062008
10541,16062009
10542,16062014
10543,16062016
10544,16062018
10545,16062024
10546,16062025
10547,16062026
10548,16062029
10549,16062033
10550,16062036
10551,16062037
10552,16062039
10553,16062041
10554,16062049
10555,16062054
10556,16062058
10557,16062059
10558,16062062
10559,16062063
10560,16062064
10561,16062065
10562,16063003
10563,16063004
10564,16063006
10565,16063007
10566,16063008
10567,16063009
10568,16063011
10569,16063013
10570,16063014
10571,16063015
10572,16063016
10573,16063017
10574,16063019
10575,16063023
10576,16063024
10577,16063028
10578,16063029
10579,16063032
10580,16063033
10581,16063036
10582,16063037
10583,16063039
10584,16063046
10585,16063049
10586,16063051
10587,16063052
10588,16063055
10589,16063058
10590,16063059
10591,16063062
10592,16063066
10593,16063068
10594,16063071
10595,16063072
10596,16063075
10597,16063076
10598,16063078
10599,16063081
10600,16063082
10601,16063084
10602,16063086
10603,16063089
10604,16063092
10605,16063093
10606,16063094
10607,16063097
10608,16063098
10609,16063099
10610,16063101
10611,16063102
10612,16064001
10613,16064003
10614,16064004
10615,16064005
10616,16064007
10617,16064008
10618,16064009
10619,16064014
10620,16064017
10621,16064018
10622,16064019
10623,16064021
10624,16064022
10625,16064023
10626,16064027
10627,16064029
10628,16064032
10629,16064033
10630,16064035
10631,16064036
10632,16064037
10633,16064038
10634,16064043
10635,16064045
10636,16064046
10637,16064047
10638,16064048
10639,16064052
10640,16064053
10641,16064055
10642,16064057
10643,16064058
10644,16064061
10645,16064062
10646,16064064
10647,16064065
10648,16064066
10649,16064071
10650,16064072
10651,16064073
10652,16064074
10653,16064075
10654,16065001
10655,16065002
10656,16065003
10657,16065005
10658,16065008
10659,16065011
10660,16065012
10661,16065013
10662,16065014
10663,16065016
10664,16065018
10665,16065019
10666,16065022
10667,16065023
10668,16065031
10669,16065032
10670,16065033
10671,16065034
10672,16065035
10673,16065038
10674,16065039
10675,16065042
10676,16065046
10677,16065047
10678,16065048
10679,16065051
10680,16065052
10681,16065054
10682,16065056
10683,16065057
10684,16065058
10685,16065061
10686,16065067
10687,16065072
10688,16065074
10689,16065075
10690,16065076
10691,16065077
10692,16065079
10693,16065081
10694,16065082
10695,16065084
10696,16065085
10697,16066001
10698,16066002
10699,16066005
10700,16066006
10701,16066008
10702,16066012
10703,16066013
10704,16066015
10705,16066016
10706,16066017
10707,16066018
10708,16066019
10709,16066022
10710,16066023
10711,16066024
10712,16066025
10713,16066028
10714,16066033
10715,16066035
10716,16066036
10717,16066038
10718,16066039
10719,16066041
10720,16066042
10721,16066043
10722,16066044
10723,16066045
10724,16066047
10725,16066048
10726,16066049
10727,16066051
10728,16066052
10729,16066053
10730,16066056
10731,16066057
10732,16066058
10733,16066059
10734,16066061
10735,16066062
10736,16066063
10737,16066064
10738,16066065
10739,16066067
10740,16066069
10741,16066071
10742,16066073
10743,16066074
10744,16066075
10745,16066076
10746,16066077
10747,16066078
10748,16066079
10749,16066081
10750,16066082
10751,16066083
10752,16066084
10753,16066085
10754,16066086
10755,16066088
10756,16066092
10757,16066093
10758,16066094
10759,16067003
10760,16067004
10761,16067005
10762,16067006
10763,16067008
10764,16067009
10765,16067011
10766,16067013
10767,16067016
10768,16067019
10769,16067021
10770,16067022
10771,16067025
10772,16067026
10773,16067027
10774,16067029
10775,16067032
10776,16067033
10777,16067035
10778,16067036
10779,16067037
10780,16067039
10781,16067044
10782,16067047
10783,16067052
10784,16067053
10785,16067054
10786,16067055
10787,16067056
10788,16067059
10789,16067063
10790,16067064
10791,16067065
10792,16067067
10793,16067068
10794,16067071
10795,16067072
10796,16067074
10797,16067075
10798,16067078
10799,16067081
10800,16067082
10801,16067083
10802,16067085
10803,16067086
10804,16067087
10805,16067088
10806,16068001
10807,16068002
10808,16068003
10809,16068004
10810,16068005
10811,16068006
10812,16068007
10813,16068008
10814,16068009
10815,16068011
10816,16068012
10817,16068013
10818,16068014
10819,16068015
10820,16068016
10821,16068017
10822,16068019
10823,16068021
10824,16068022
10825,16068023
10826,16068024
10827,16068025
10828,16068026
10829,16068027
10830,16068028
10831,16068029
10832,16068031
10833,16068032
10834,16068033
10835,16068034
10836,16068035
10837,16068036
10838,16068037
10839,16068038
10840,16068039
10841,16068041
10842,16068042
10843,16068043
10844,16068044
10845,16068045
10846,16068046
10847,16068047
10848,16068048
10849,16068049
10850,16068051
10851,16068052
10852,16068053
10853,16068055
10854,16068056
10855,16068057
10856,16068058
10857,16068059
10858,16068061
10859,16068062
10860,16069001
10861,16069002
10862,16069003
10863,16069004
10864,16069006
10865,16069008
10866,16069009
10867,16069011
10868,16069012
10869,16069015
10870,16069016
10871,16069017
10872,16069019
10873,16069021
10874,16069024
10875,16069025
10876,16069026
10877,16069028
10878,16069035
10879,16069037
10880,16069039
10881,16069041
10882,16069042
10883,16069043
10884,16069044
10885,16069046
10886,16069047
10887,16069048
10888,16069049
10889,16069051
10890,16069052
10891,16069053
10892,16069056
10893,16069058
10894,16069059
10895,16069061
10896,16069062
10897,16070001
10898,16070002
10899,16070003
10900,16070004
10901,16070005
10902,16070006
10903,16070008
10904,16070011
10905,16070012
10906,16070013
10907,16070014
10908,16070015
10909,16070016
10910,16070017
10911,16070018
10912,16070019
10913,16070021
10914,16070022
10915,16070023
10916,16070024
10917,16070025
10918,16070027
10919,16070028
10920,16070029
10921,16070031
10922,16070032
10923,16070033
10924,16070034
10925,16070037
10926,16070038
10927,16070041
10928,16070042
10929,16070043
10930,16070044
10931,16070046
10932,16070048
10933,16070049
10934,16070052
10935,16070053
10936,16070054
10937,16070055
10938,16070056
10939,16071001
10940,16071003
10941,16071004
10942,16071005
10943,16071006
10944,16071007
10945,16071008
10946,16071009
10947,16071011
10948,16071012
10949,16071013
10950,16071015
10951,16071017
10952,16071019
10953,16071022
10954,16071023
10955,16071025
10956,16071027
10957,16071028
10958,16071031
10959,16071032
10960,16071034
10961,16071036
10962,16071037
10963,16071038
10964,16071039
10965,16071042
10966,16071043
10967,16071044
10968,16071046
10969,16071047
10970,16071048
10971,16071049
10972,16071051
10973,16071053
10974,16071055
10975,16071056
10976,16071057
10977,16071059
10978,16071061
10979,16071064
10980,16071065
10981,16071067
10982,16071069
10983,16071071
10984,16071073
10985,16071076
10986,16071077
10987,16071079
10988,16071081
10989,16071082
10990,16071083
10991,16071085
10992,16071087
10993,16071088
10994,16071089
10995,16071092
10996,16071093
10997,16071095
10998,16071097
10999,16071099
11000,16071101
11001,16072001
11002,16072005
11003,16072006
11004,16072009
11005,16072011
11006,16072013
11007,16072014
11008,16072015
11009,16072018
11010,16072019
11011,16072023
11012,16073001
11013,16073002
11014,16073005
11015,16073006
11016,16073013
11017,16073014
11018,16073017
11019,16073021
11020,16073028
11021,16073035
11022,16073036
11023,16073037
11024,16073038
11025,16073046
11026,16073049
11027,16073054
11028,16073055
11029,16073056
11030,16073063
11031,16073065
11032,16073066
11033,16073067
11034,16073068
11035,16073074
11036,16073076
11037,16073077
11038,16073079
11039,16073082
11040,16073084
11041,16073094
11042,16073101
11043,16073105
11044,16073106
11045,16073107
11046,16073108
11047,16073109
11048,16073111
11049,16073112
11050,16074001
11051,16074002
11052,16074003
11053,16074004
11054,16074005
11055,16074006
11056,16074007
11057,16074008
11058,16074009
11059,16074011
11060,16074012
11061,16074016
11062,16074017
11063,16074018
11064,16074019
11065,16074021
11066,16074022
11067,16074024
11068,16074025
11069,16074026
11070,16074028
11071,16074029
11072,16074031
11073,16074032
11074,16074033
11075,16074034
11076,16074036
11077,16074037
11078,16074038
11079,16074039
11080,16074041
11081,16074042
11082,16074043
11083,16074044
11084,16074045
11085,16074046
11086,16074047
11087,16074048
11088,16074049
11089,16074051
11090,16074052
11091,16074053
11092,16074054
11093,16074055
11094,16074056
11095,16074057
11096,16074058
11097,16074059
11098,16074061
11099,16074063
11100,16074064
11101,16074065
11102,16074066
11103,16074067
11104,16074068
11105,16074069
11106,16074071
11107,16074072
11108,16074073
11109,16074074
11110,16074075
11111,16074076
11112,16074077
11113,16074079
11114,16074081
11115,16074082
11116,16074084
11117,16074085
11118,16074086
11119,16074087
11120,16074089
11121,16074091
11122,16074092
11123,16074093
11124,16074094
11125,16074095
11126,16074096
11127,16074097
11128,16074098
11129,16074099
11130,16074101
11131,16074102
11132,16074103
11133,16074104
11134,16074105
11135,16074106
11136,16074107
11137,16074108
11138,16074109
11139,16074112
11140,16074113
11141,16074114
11142,16074116
11143,16075002
11144,16075003
11145,16075004
11146,16075006
11147,16075008
11148,16075009
11149,16075013
11150,16075014
11151,16075016
11152,16075018
11153,16075019
11154,16075023
11155,16075029
11156,16075031
11157,16075033
11158,16075034
11159,16075035
11160,16075039
11161,16075042
11162,16075046
11163,16075047
11164,16075048
11165,16075049
11166,16075051
11167,16075054
11168,16075056
11169,16075057
11170,16075061
11171,16075062
11172,16075063
11173,16075065
11174,16075066
11175,16075068
11176,16075069
11177,16075071
11178,16075072
11179,16075073
11180,16075074
11181,16075075
11182,16075076
11183,16075077
11184,16075079
11185,16075081
11186,16075083
11187,16075084
11188,16075085
11189,16075086
11190,16075087
11191,16075088
11192,16075093
11193,16075097
11194,16075098
11195,16075099
11196,16075101
11197,16075102
11198,16075103
11199,16075105
11200,16075106
11201,16075109
11202,16075114
11203,16075116
11204,16075119
11205,16075121
11206,16075124
11207,16075125
11208,16075127
11209,16075129
11210,16075131
11211,16075132
11212,16075133
11213,16075134
11214,16075135
11215,16076003
11216,16076004
11217,16076006
11218,16076007
11219,16076008
11220,16076009
11221,16076012
11222,16076014
11223,16076017
11224,16076019
11225,16076022
11226,16076023
11227,16076026
11228,16076027
11229,16076028
11230,16076029
11231,16076033
11232,16076034
11233,16076036
11234,16076038
11235,16076039
11236,16076041
11237,16076042
11238,16076043
11239,16076044
11240,16076049
11241,16076052
11242,16076055
11243,16076058
11244,16076059
11245,16076061
11246,16076062
11247,16076064
11248,16076067
11249,16076068
11250,16076069
11251,16076074
11252,16076079
11253,16076081
11254,16076084
11255,16076086
11256,16076087
11257,16076088
11258,16076089
11259,16076092
11260,16076093
11261,16077001
11262,16077002
11263,16077003
11264,16077004
11265,16077005
11266,16077006
11267,16077007
11268,16077008
11269,16077009
11270,16077011
11271,16077012
11272,16077015
11273,16077016
11274,16077017
11275,16077018
11276,16077019
11277,16077022
11278,16077023
11279,16077026
11280,16077027
11281,16077028
11282,16077029
11283,16077031
11284,16077032
11285,16077034
11286,16077036
11287,16077037
11288,16077039
11289,16077041
11290,16077042
11291,16077043
11292,16077044
11293,16077047
11294,16077048
11295,16077049
11296,16077051
11297,16077052
11298,16077055
